Class,Section,Subject,Name,ID,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Home Tuition (Y/N),Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
8,B,English,Sakshi Malik,8_B_6,80206,89,43,84,52,N,4,6,8,0.7,6,47
8,B,Hindi,Sakshi Malik,8_B_6,80206,75,97,46,53,N,9,7,8,0.9,4,76
8,B,Arts,Sakshi Malik,8_B_6,80206,70,74,98,79,N,5,3,8,0.2,3,97
8,B,Maths,Ridhi Bansal,8_B_7,80207,78,41,58,83,Y,7,9,5,0.9,8,64
8,B,Science,Ridhi Bansal,8_B_7,80207,76,83,69,99,Y,10,10,10,0.2,8,62
8,B,Social,Ridhi Bansal,8_B_7,80207,70,69,81,46,Y,5,4,4,0.4,8,56
8,B,English,Ridhi Bansal,8_B_7,80207,87,92,54,55,Y,7,4,8,0.9,5,69
8,B,Hindi,Ridhi Bansal,8_B_7,80207,78,60,100,47,Y,9,6,6,0.8,6,92
8,B,Arts,Ridhi Bansal,8_B_7,80207,71,90,83,72,Y,6,3,10,0.9,4,92
8,B,Maths,Saurabh Agrawal,8_B_8,80208,68,42,61,64,Y,10,6,10,0.9,7,99
8,B,Science,Saurabh Agrawal,8_B_8,80208,67,50,80,90,Y,3,5,5,0.6,3,33
8,B,Social,Saurabh Agrawal,8_B_8,80208,74,87,85,58,Y,5,3,9,0.5,10,69
8,B,English,Saurabh Agrawal,8_B_8,80208,74,54,69,98,Y,10,10,8,0.3,7,60
8,B,Hindi,Saurabh Agrawal,8_B_8,80208,78,53,89,96,Y,4,10,3,0.2,9,94
8,B,Arts,Saurabh Agrawal,8_B_8,80208,76,85,65,71,N,4,5,9,0.5,4,46
8,B,Maths,Sakshi Bhasin,8_B_9,80209,75,76,97,58,N,9,9,10,0.3,9,47
8,B,Science,Sakshi Bhasin,8_B_9,80209,85,99,87,40,Y,4,10,6,0.2,10,100
8,B,Social,Sakshi Bhasin,8_B_9,80209,83,41,83,61,N,6,9,3,0.4,7,53
8,B,English,Sakshi Bhasin,8_B_9,80209,70,92,42,48,N,6,10,9,0.9,3,68
8,B,Hindi,Sakshi Bhasin,8_B_9,80209,72,49,100,67,Y,7,5,3,0.5,7,78
8,B,Arts,Sakshi Bhasin,8_B_9,80209,65,60,84,86,Y,7,6,9,0.5,10,46
8,B,Maths,Aanchal Patel,8_B_10,80210,97,76,54,81,Y,10,6,9,0.1,5,96
8,B,Science,Aanchal Patel,8_B_10,80210,88,93,73,84,N,5,5,7,0.6,8,65
8,B,Social,Aanchal Patel,8_B_10,80210,82,94,83,71,Y,9,5,8,0.5,7,64
8,B,English,Aanchal Patel,8_B_10,80210,71,57,50,63,Y,9,10,8,0.6,3,46
8,B,Hindi,Aanchal Patel,8_B_10,80210,79,95,94,73,N,8,6,3,0.4,9,44
8,B,Arts,Aanchal Patel,8_B_10,80210,76,83,92,92,Y,3,4,6,0.7,7,69
8,B,Maths,Pooja Ganguly,8_B_11,80211,86,93,75,95,N,9,5,5,0.6,9,43
8,B,Science,Pooja Ganguly,8_B_11,80211,65,88,94,96,Y,10,7,9,0.4,3,37
8,B,Social,Pooja Ganguly,8_B_11,80211,83,57,80,75,N,8,6,6,0.6,7,75
8,B,English,Pooja Ganguly,8_B_11,80211,87,76,67,83,N,8,9,4,0.3,4,60
8,B,Hindi,Pooja Ganguly,8_B_11,80211,98,95,63,70,N,5,9,5,0.2,8,95
8,B,Arts,Pooja Ganguly,8_B_11,80211,73,62,70,77,Y,10,9,4,0.8,6,34
8,B,Maths,Alok Mishra,8_B_12,80212,96,95,97,99,Y,9,5,8,0.3,5,55
8,B,Science,Alok Mishra,8_B_12,80212,91,98,99,62,Y,7,8,10,0.9,8,91
8,B,Social,Alok Mishra,8_B_12,80212,72,59,98,48,N,9,5,4,0.4,6,53
8,B,English,Alok Mishra,8_B_12,80212,98,54,80,72,N,3,6,2,0.9,8,75
8,B,Hindi,Alok Mishra,8_B_12,80212,74,58,90,43,Y,7,5,9,0.9,4,64
8,B,Arts,Alok Mishra,8_B_12,80212,68,53,76,48,Y,3,4,6,0.5,8,65
8,B,Maths,Rohan Kapoor,8_B_13,80213,84,99,81,83,N,5,10,7,0.6,4,32
8,B,Science,Rohan Kapoor,8_B_13,80213,78,75,42,81,Y,6,10,3,0.4,4,40
8,B,Social,Rohan Kapoor,8_B_13,80213,80,40,40,44,Y,8,4,4,0.1,9,90
8,B,English,Rohan Kapoor,8_B_13,80213,73,83,90,66,Y,6,7,4,0.4,6,67
8,B,Hindi,Rohan Kapoor,8_B_13,80213,90,77,57,49,Y,9,6,6,0.5,5,94
8,B,Arts,Rohan Kapoor,8_B_13,80213,66,73,77,81,Y,3,4,8,0.9,7,70
8,B,Maths,Kavya Acharya,8_B_14,80214,68,42,69,48,N,7,9,6,0.8,5,30
8,B,Science,Kavya Acharya,8_B_14,80214,66,80,98,99,N,9,3,4,0.1,6,48
8,B,Social,Kavya Acharya,8_B_14,80214,80,45,41,69,N,9,6,6,0.2,4,90
8,B,English,Kavya Acharya,8_B_14,80214,83,72,92,79,N,10,6,10,0.7,9,81
8,B,Hindi,Kavya Acharya,8_B_14,80214,73,100,92,54,Y,7,3,5,0.1,9,63
8,B,Arts,Kavya Acharya,8_B_14,80214,99,53,93,91,Y,6,5,7,0.4,9,34
8,B,Maths,Ishita Trivedi,8_B_15,80215,81,72,92,68,N,6,7,9,0.8,3,62
8,B,Science,Ishita Trivedi,8_B_15,80215,66,52,89,50,N,6,4,6,0.6,3,86
8,B,Social,Ishita Trivedi,8_B_15,80215,65,93,53,64,Y,8,9,5,0.5,3,79
8,B,English,Ishita Trivedi,8_B_15,80215,76,81,66,99,N,8,7,4,0.7,10,42
8,B,Hindi,Ishita Trivedi,8_B_15,80215,65,51,77,61,N,6,9,2,0.8,9,98
8,B,Arts,Ishita Trivedi,8_B_15,80215,81,60,95,50,Y,5,6,7,1.0,7,66
8,B,Maths,Alka Thakur,8_B_16,80216,76,91,45,83,N,9,5,2,0.5,7,34
8,B,Science,Alka Thakur,8_B_16,80216,76,66,44,96,Y,10,6,7,0.8,4,97
8,B,Social,Alka Thakur,8_B_16,80216,80,94,95,85,N,8,6,3,0.8,8,58
8,B,English,Alka Thakur,8_B_16,80216,85,43,79,80,Y,5,8,10,0.1,5,84
8,B,Hindi,Alka Thakur,8_B_16,80216,91,51,52,89,Y,7,10,2,0.6,10,49
8,B,Arts,Alka Thakur,8_B_16,80216,92,45,51,93,Y,9,9,8,0.6,9,56
8,B,Maths,Amit Chetty,8_B_17,80217,83,95,95,77,N,8,3,4,0.9,9,64
8,B,Science,Amit Chetty,8_B_17,80217,84,57,40,45,Y,4,10,7,0.2,10,65
8,B,Social,Amit Chetty,8_B_17,80217,84,47,97,66,N,10,8,3,0.4,9,46
8,B,English,Amit Chetty,8_B_17,80217,78,51,97,65,N,6,3,8,0.9,5,100
8,B,Hindi,Amit Chetty,8_B_17,80217,85,91,58,44,N,10,5,2,0.7,9,56
8,B,Arts,Amit Chetty,8_B_17,80217,68,71,72,49,N,8,6,7,0.2,6,64
8,B,Maths,Arjun Thakur,8_B_18,80218,95,71,75,71,N,9,6,5,0.6,3,39
8,B,Science,Arjun Thakur,8_B_18,80218,72,84,72,53,N,4,5,3,0.1,10,30
8,B,Social,Arjun Thakur,8_B_18,80218,97,55,96,88,Y,9,4,4,0.6,4,83
8,B,English,Arjun Thakur,8_B_18,80218,97,83,52,77,N,9,9,6,0.3,7,76
8,B,Hindi,Arjun Thakur,8_B_18,80218,96,68,69,62,N,8,6,6,0.5,9,72
8,B,Arts,Arjun Thakur,8_B_18,80218,96,45,100,72,N,10,4,9,0.9,7,61
8,B,Maths,Rishabh Sinha,8_B_19,80219,98,93,98,62,Y,9,8,2,0.4,7,43
8,B,Science,Rishabh Sinha,8_B_19,80219,99,68,55,86,N,10,7,6,0.3,5,43
8,B,Social,Rishabh Sinha,8_B_19,80219,87,86,89,51,N,6,10,3,1.0,3,33
8,B,English,Rishabh Sinha,8_B_19,80219,77,81,72,100,N,9,4,5,0.8,10,81
8,B,Hindi,Rishabh Sinha,8_B_19,80219,96,70,84,63,N,9,10,3,0.9,5,75
8,B,Arts,Rishabh Sinha,8_B_19,80219,69,42,44,48,Y,8,4,4,0.7,7,59
8,B,Maths,Richa Bose,8_B_20,80220,70,64,74,74,N,7,5,6,0.9,10,65
8,B,Science,Richa Bose,8_B_20,80220,97,52,59,49,N,10,8,3,0.5,5,71
8,B,Social,Richa Bose,8_B_20,80220,81,66,99,88,Y,9,3,2,0.5,7,62
8,B,English,Richa Bose,8_B_20,80220,67,45,94,46,Y,8,4,9,1.0,9,92
8,B,Hindi,Richa Bose,8_B_20,80220,80,76,87,99,Y,6,6,6,0.8,9,38
8,B,Arts,Richa Bose,8_B_20,80220,67,72,56,50,Y,7,6,3,0.9,10,52
8,B,Maths,Shreya Bhatt,8_B_21,80221,90,97,58,99,Y,10,9,2,0.5,6,85
8,B,Science,Shreya Bhatt,8_B_21,80221,83,84,46,82,Y,6,6,4,0.4,9,41
8,B,Social,Shreya Bhatt,8_B_21,80221,65,91,61,70,Y,3,7,6,0.3,3,96
8,B,English,Shreya Bhatt,8_B_21,80221,74,56,99,81,Y,6,3,6,0.2,6,86
8,B,Hindi,Shreya Bhatt,8_B_21,80221,86,58,89,98,N,8,5,4,0.3,5,84
8,B,Arts,Shreya Bhatt,8_B_21,80221,94,91,56,51,Y,6,9,5,0.9,7,78
8,B,Maths,Barkha Goel,8_B_22,80222,70,75,85,98,Y,3,4,4,0.1,6,31
8,B,Science,Barkha Goel,8_B_22,80222,79,75,92,83,Y,3,8,2,0.3,3,72
8,B,Social,Barkha Goel,8_B_22,80222,72,73,90,64,Y,9,10,7,0.4,5,71
8,B,English,Barkha Goel,8_B_22,80222,93,78,49,60,Y,6,10,2,0.7,7,92
8,B,Hindi,Barkha Goel,8_B_22,80222,68,67,42,95,Y,9,9,3,0.3,6,81
8,B,Arts,Barkha Goel,8_B_22,80222,87,48,68,92,Y,10,7,5,0.1,5,53
8,B,Maths,Kabir Bhasin,8_B_23,80223,65,58,55,71,N,10,3,8,0.5,4,88
8,B,Science,Kabir Bhasin,8_B_23,80223,91,91,93,54,N,8,7,4,0.4,7,63
8,B,Social,Kabir Bhasin,8_B_23,80223,85,74,62,76,N,4,4,8,0.5,4,46
8,B,English,Kabir Bhasin,8_B_23,80223,93,79,93,97,N,8,3,7,0.2,9,38
8,B,Hindi,Kabir Bhasin,8_B_23,80223,66,94,72,73,Y,6,5,4,0.8,4,93
8,B,Arts,Kabir Bhasin,8_B_23,80223,73,57,44,51,N,7,8,7,1.0,3,35
8,B,Maths,Aanchal Ranjan,8_B_24,80224,66,69,48,60,N,8,3,6,0.3,4,38
8,B,Science,Aanchal Ranjan,8_B_24,80224,75,92,42,99,Y,4,3,9,0.3,10,45
8,B,Social,Aanchal Ranjan,8_B_24,80224,88,94,79,55,N,3,10,9,0.8,10,63
8,B,English,Aanchal Ranjan,8_B_24,80224,67,73,64,64,N,6,6,10,0.4,9,96
8,B,Hindi,Aanchal Ranjan,8_B_24,80224,98,52,59,86,Y,8,3,9,0.1,8,67
8,B,Arts,Aanchal Ranjan,8_B_24,80224,66,53,48,93,N,3,5,6,0.5,8,59
8,B,Maths,Abhishek Rajput,8_B_25,80225,71,45,100,42,Y,8,7,6,0.4,9,51
8,B,Science,Abhishek Rajput,8_B_25,80225,72,68,53,72,N,5,9,4,0.2,8,69
8,B,Social,Abhishek Rajput,8_B_25,80225,99,71,96,52,N,4,8,3,0.3,9,57
8,B,English,Abhishek Rajput,8_B_25,80225,97,86,66,45,Y,10,9,8,0.2,8,40
8,B,Hindi,Abhishek Rajput,8_B_25,80225,97,100,49,78,Y,6,4,10,0.7,9,90
8,B,Arts,Abhishek Rajput,8_B_25,80225,85,84,70,87,N,7,4,8,0.5,7,69
8,B,Maths,Priya Gupta,8_B_26,80226,89,44,76,83,N,10,4,10,0.2,4,87
8,B,Science,Priya Gupta,8_B_26,80226,90,46,60,70,Y,10,4,7,0.3,3,48
8,B,Social,Priya Gupta,8_B_26,80226,80,70,60,60,N,7,5,3,0.1,4,94
8,B,English,Priya Gupta,8_B_26,80226,76,68,85,55,Y,4,4,3,0.2,6,43
8,B,Hindi,Priya Gupta,8_B_26,80226,76,46,83,41,N,3,10,9,0.2,8,55
8,B,Arts,Priya Gupta,8_B_26,80226,85,75,88,96,N,5,9,4,0.2,3,67
8,B,Maths,Priti Iyer,8_B_27,80227,80,84,95,49,Y,10,7,10,0.8,6,68
8,B,Science,Priti Iyer,8_B_27,80227,92,65,96,88,N,10,4,6,0.6,7,80
8,B,Social,Priti Iyer,8_B_27,80227,77,83,100,58,N,8,4,8,0.4,6,66
8,B,English,Priti Iyer,8_B_27,80227,84,52,51,67,Y,6,4,8,0.5,8,32
8,B,Hindi,Priti Iyer,8_B_27,80227,68,60,79,90,Y,9,3,4,0.8,8,69
8,B,Arts,Priti Iyer,8_B_27,80227,65,61,40,78,Y,10,10,8,0.4,10,66
8,B,Maths,Kavya Malik,8_B_28,80228,66,88,48,64,N,9,8,4,0.6,5,34
8,B,Science,Kavya Malik,8_B_28,80228,71,53,77,60,N,10,8,9,1.0,7,69
8,B,Social,Kavya Malik,8_B_28,80228,100,41,52,73,Y,9,7,9,0.2,8,43
8,B,English,Kavya Malik,8_B_28,80228,67,97,87,94,N,7,9,10,0.5,7,36
8,B,Hindi,Kavya Malik,8_B_28,80228,94,51,71,73,Y,5,7,9,0.5,9,97
8,B,Arts,Kavya Malik,8_B_28,80228,83,42,71,60,N,9,6,6,1.0,4,54
8,B,Maths,Arjun Pillai,8_B_29,80229,70,50,92,68,Y,6,4,10,0.2,5,95
8,B,Science,Arjun Pillai,8_B_29,80229,76,89,82,81,Y,10,5,8,0.1,4,41
8,B,Social,Arjun Pillai,8_B_29,80229,95,91,83,43,N,4,10,8,0.3,8,35
8,B,English,Arjun Pillai,8_B_29,80229,80,45,46,62,N,4,3,5,0.1,7,77
8,B,Hindi,Arjun Pillai,8_B_29,80229,97,41,88,58,N,3,7,8,0.8,8,94
8,B,Arts,Arjun Pillai,8_B_29,80229,95,65,46,71,Y,7,3,9,1.0,8,47
8,B,Maths,Sakshi Pandey,8_B_30,80230,81,78,57,63,Y,4,4,6,0.9,4,58
8,B,Science,Sakshi Pandey,8_B_30,80230,70,50,83,94,N,10,3,3,0.2,9,31
8,B,Social,Sakshi Pandey,8_B_30,80230,73,42,78,61,N,8,7,2,0.8,4,32
8,B,English,Sakshi Pandey,8_B_30,80230,76,73,99,58,N,8,10,6,0.3,5,94
8,B,Hindi,Sakshi Pandey,8_B_30,80230,74,73,86,69,Y,5,8,2,0.5,6,100
8,B,Arts,Sakshi Pandey,8_B_30,80230,84,51,98,62,Y,3,9,7,0.8,8,97
8,B,Maths,Arjun Choudhury,8_B_31,80231,82,59,60,74,N,4,10,5,0.8,3,66
8,B,Science,Arjun Choudhury,8_B_31,80231,67,53,64,71,Y,3,3,10,0.2,8,82
8,B,Social,Arjun Choudhury,8_B_31,80231,100,43,81,43,Y,5,4,10,0.8,4,63
8,B,English,Arjun Choudhury,8_B_31,80231,90,40,83,70,Y,9,8,3,0.8,6,57
8,B,Hindi,Arjun Choudhury,8_B_31,80231,96,85,87,81,Y,9,5,7,0.5,3,87
8,B,Arts,Arjun Choudhury,8_B_31,80231,94,53,89,57,N,10,4,8,0.4,4,39
8,B,Maths,Manish Das,8_B_32,80232,80,42,98,93,N,3,6,3,0.5,6,47
8,B,Science,Manish Das,8_B_32,80232,75,92,76,95,N,7,6,6,0.5,7,58
8,B,Social,Manish Das,8_B_32,80232,84,78,40,43,N,10,7,3,0.8,6,62
8,B,English,Manish Das,8_B_32,80232,82,62,50,92,Y,9,8,7,0.2,8,38
8,B,Hindi,Manish Das,8_B_32,80232,100,89,61,43,Y,6,10,8,0.2,9,49
8,B,Arts,Manish Das,8_B_32,80232,96,65,71,69,Y,10,4,6,0.3,6,96
8,B,Maths,Manav Suri,8_B_33,80233,79,93,83,84,N,9,7,2,0.1,6,69
8,B,Science,Manav Suri,8_B_33,80233,94,85,78,51,N,3,9,10,0.7,8,34
8,B,Social,Manav Suri,8_B_33,80233,70,83,70,85,Y,10,10,5,0.2,3,78
8,B,English,Manav Suri,8_B_33,80233,87,40,58,59,Y,9,3,2,0.5,7,86
8,B,Hindi,Manav Suri,8_B_33,80233,89,70,89,80,Y,7,10,4,0.7,9,68
8,B,Arts,Manav Suri,8_B_33,80233,72,78,43,88,Y,9,9,9,0.9,3,63
8,B,Maths,Saurabh Pawar,8_B_34,80234,77,89,52,61,Y,7,10,10,0.2,8,70
8,B,Science,Saurabh Pawar,8_B_34,80234,74,86,47,42,Y,8,10,8,0.6,4,33
8,B,Social,Saurabh Pawar,8_B_34,80234,91,58,72,65,Y,4,8,2,0.7,4,43
8,B,English,Saurabh Pawar,8_B_34,80234,95,93,94,63,N,10,4,6,0.4,6,83
8,B,Hindi,Saurabh Pawar,8_B_34,80234,96,47,71,76,Y,10,3,7,0.6,3,48
8,B,Arts,Saurabh Pawar,8_B_34,80234,77,59,85,82,Y,10,3,2,0.4,10,65
8,B,Maths,Mehak Bansal,8_B_35,80235,76,73,73,45,N,6,5,3,0.4,8,79
8,B,Science,Mehak Bansal,8_B_35,80235,97,51,64,89,Y,9,9,7,0.2,4,92
8,B,Social,Mehak Bansal,8_B_35,80235,80,83,61,80,N,8,10,2,1.0,7,94
8,B,English,Mehak Bansal,8_B_35,80235,70,94,98,44,Y,10,3,9,0.4,6,80
8,B,Hindi,Mehak Bansal,8_B_35,80235,99,86,95,55,N,4,7,5,0.1,5,91
8,B,Arts,Mehak Bansal,8_B_35,80235,71,84,82,62,N,4,10,3,0.6,9,73
8,B,Maths,Amit Balakrishnan,8_B_36,80236,71,88,59,89,Y,9,3,10,0.9,8,62
8,B,Science,Amit Balakrishnan,8_B_36,80236,74,63,78,90,Y,3,9,6,0.4,3,60
8,B,Social,Amit Balakrishnan,8_B_36,80236,75,71,82,46,N,8,3,7,0.4,3,77
8,B,English,Amit Balakrishnan,8_B_36,80236,68,70,49,56,Y,5,7,5,0.9,6,55
8,B,Hindi,Amit Balakrishnan,8_B_36,80236,96,74,63,57,Y,4,3,6,0.6,6,72
8,B,Arts,Amit Balakrishnan,8_B_36,80236,72,56,94,70,N,8,5,9,0.7,10,90
8,B,Maths,Poonam Sandhu,8_B_37,80237,84,73,97,60,Y,8,7,4,0.9,3,52
8,B,Science,Poonam Sandhu,8_B_37,80237,97,98,63,64,Y,9,8,3,0.9,5,79
8,B,Social,Poonam Sandhu,8_B_37,80237,79,69,87,60,N,5,3,6,1.0,8,60
8,B,English,Poonam Sandhu,8_B_37,80237,90,60,51,62,Y,5,3,8,0.7,10,96
8,B,Hindi,Poonam Sandhu,8_B_37,80237,87,62,51,57,N,9,3,7,0.6,10,68
8,B,Arts,Poonam Sandhu,8_B_37,80237,75,64,43,67,Y,6,4,7,0.5,7,44
8,B,Maths,Tanvi Rathore,8_B_38,80238,71,77,61,95,N,6,10,9,0.1,5,73
8,B,Science,Tanvi Rathore,8_B_38,80238,83,74,91,84,N,8,6,7,0.8,10,70
8,B,Social,Tanvi Rathore,8_B_38,80238,95,43,81,78,Y,3,9,9,0.1,5,58
8,B,English,Tanvi Rathore,8_B_38,80238,72,42,84,48,N,7,8,7,0.7,5,91
8,B,Hindi,Tanvi Rathore,8_B_38,80238,70,99,48,50,Y,7,9,5,0.5,10,40
8,B,Arts,Tanvi Rathore,8_B_38,80238,80,90,70,78,N,9,8,5,0.8,10,98
8,B,Maths,Aarti Deshmukh,8_B_39,80239,71,91,43,87,Y,3,6,4,0.2,10,69
8,B,Science,Aarti Deshmukh,8_B_39,80239,81,83,84,90,N,9,8,8,0.7,10,89
8,B,Social,Aarti Deshmukh,8_B_39,80239,72,41,66,75,Y,6,6,6,0.5,10,91
8,B,English,Aarti Deshmukh,8_B_39,80239,70,88,44,97,N,5,8,4,0.1,8,87
8,B,Hindi,Aarti Deshmukh,8_B_39,80239,76,94,40,68,Y,7,5,6,0.6,8,50
8,B,Arts,Aarti Deshmukh,8_B_39,80239,66,73,44,50,N,9,5,2,0.6,6,84
8,B,Maths,Isha Bhasin,8_B_40,80240,81,88,57,65,N,9,9,10,0.2,8,90
8,B,Science,Isha Bhasin,8_B_40,80240,90,60,60,98,Y,9,3,10,0.2,7,81
8,B,Social,Isha Bhasin,8_B_40,80240,93,61,85,89,Y,4,8,3,0.2,8,65
8,B,English,Isha Bhasin,8_B_40,80240,83,82,68,61,Y,5,6,3,0.1,8,72
8,B,Hindi,Isha Bhasin,8_B_40,80240,72,46,56,84,Y,4,6,7,0.6,4,48
8,B,Arts,Isha Bhasin,8_B_40,80240,78,60,76,63,N,8,4,2,0.6,7,89
8,C,Maths,Ritu Verma,8_C_1,80301,96,81,90,87,N,6,5,5,0.6,9,92
8,C,Science,Ritu Verma,8_C_1,80301,78,42,44,85,N,7,9,9,0.9,4,31
8,C,Social,Ritu Verma,8_C_1,80301,93,75,40,80,N,9,6,4,0.8,4,81
8,C,English,Ritu Verma,8_C_1,80301,100,52,98,73,Y,8,5,9,0.4,6,91
8,C,Hindi,Ritu Verma,8_C_1,80301,80,79,85,49,N,8,7,7,0.8,9,35
8,C,Arts,Ritu Verma,8_C_1,80301,94,89,81,72,Y,6,6,2,0.5,6,80
8,C,Maths,Saurabh Das,8_C_2,80302,81,83,59,62,Y,7,9,9,0.5,9,47
8,C,Science,Saurabh Das,8_C_2,80302,85,64,48,48,N,8,10,8,0.8,10,33
8,C,Social,Saurabh Das,8_C_2,80302,79,46,55,80,Y,5,7,3,0.8,3,83
8,C,English,Saurabh Das,8_C_2,80302,99,80,92,42,Y,3,3,8,0.9,4,30
8,C,Hindi,Saurabh Das,8_C_2,80302,81,49,96,51,N,5,5,10,0.8,3,33
8,C,Arts,Saurabh Das,8_C_2,80302,92,87,61,47,Y,7,3,9,0.4,10,98
8,C,Maths,Sanjay Mukherjee,8_C_3,80303,70,41,55,43,N,9,10,6,1.0,5,98
8,C,Science,Sanjay Mukherjee,8_C_3,80303,66,84,67,60,Y,4,5,3,0.4,10,68
8,C,Social,Sanjay Mukherjee,8_C_3,80303,92,83,67,96,N,10,4,5,0.2,4,90
8,C,English,Sanjay Mukherjee,8_C_3,80303,98,82,75,54,N,7,6,4,0.8,3,64
8,C,Hindi,Sanjay Mukherjee,8_C_3,80303,81,75,87,83,N,3,8,9,0.8,5,78
8,C,Arts,Sanjay Mukherjee,8_C_3,80303,90,88,70,96,Y,6,6,4,0.8,8,80
8,C,Maths,Shreya Ghosh,8_C_4,80304,99,61,75,67,Y,10,10,9,0.1,8,50
8,C,Science,Shreya Ghosh,8_C_4,80304,72,89,82,94,N,6,10,5,0.7,4,41
8,C,Social,Shreya Ghosh,8_C_4,80304,69,70,90,94,Y,7,3,7,0.3,10,41
8,C,English,Shreya Ghosh,8_C_4,80304,65,59,49,70,Y,9,9,7,0.9,4,64
8,C,Hindi,Shreya Ghosh,8_C_4,80304,100,82,70,45,Y,4,6,8,1.0,7,64
8,C,Arts,Shreya Ghosh,8_C_4,80304,90,42,85,42,Y,10,8,5,0.4,7,38
8,C,Maths,Amit Gupta,8_C_5,80305,91,95,96,59,Y,5,8,6,0.8,5,97
8,C,Science,Amit Gupta,8_C_5,80305,96,79,85,76,N,9,8,8,0.7,3,90
8,C,Social,Amit Gupta,8_C_5,80305,76,41,43,85,Y,7,8,7,0.1,5,66
8,C,English,Amit Gupta,8_C_5,80305,91,59,83,88,N,6,4,9,0.5,8,65
8,C,Hindi,Amit Gupta,8_C_5,80305,94,49,96,63,N,4,9,4,0.5,3,33
8,C,Arts,Amit Gupta,8_C_5,80305,90,54,90,96,Y,3,10,9,0.9,8,40
8,C,Maths,Sameer Nair,8_C_6,80306,75,67,69,67,Y,5,6,9,0.8,3,47
8,C,Science,Sameer Nair,8_C_6,80306,92,48,53,68,N,9,8,7,0.9,9,44
8,C,Social,Sameer Nair,8_C_6,80306,77,50,51,85,Y,3,9,8,0.9,10,35
8,C,English,Sameer Nair,8_C_6,80306,97,49,46,67,N,10,5,9,0.2,3,49
8,C,Hindi,Sameer Nair,8_C_6,80306,78,86,94,74,Y,3,5,7,0.4,9,58
8,C,Arts,Sameer Nair,8_C_6,80306,78,72,57,47,Y,9,3,7,0.4,4,76
8,C,Maths,Neha Bose,8_C_7,80307,75,68,57,74,N,6,9,5,0.6,7,38
8,C,Science,Neha Bose,8_C_7,80307,78,58,79,63,N,5,5,2,1.0,6,97
8,C,Social,Neha Bose,8_C_7,80307,67,97,48,100,Y,9,4,5,0.8,3,80
8,C,English,Neha Bose,8_C_7,80307,67,49,52,99,Y,9,5,6,0.2,6,32
8,C,Hindi,Neha Bose,8_C_7,80307,80,42,52,92,N,4,6,5,0.8,7,92
8,C,Arts,Neha Bose,8_C_7,80307,98,86,98,45,N,10,4,5,0.6,4,100
8,C,Maths,Aarti Mehta,8_C_8,80308,75,64,46,91,N,8,10,2,0.3,9,93
8,C,Science,Aarti Mehta,8_C_8,80308,97,82,51,54,Y,5,9,9,0.3,6,32
8,C,Social,Aarti Mehta,8_C_8,80308,75,58,61,84,N,6,8,5,0.9,5,54
8,C,English,Aarti Mehta,8_C_8,80308,96,40,85,85,Y,9,7,9,0.8,3,58
8,C,Hindi,Aarti Mehta,8_C_8,80308,70,99,77,61,N,4,8,6,0.8,5,36
8,C,Arts,Aarti Mehta,8_C_8,80308,70,58,62,83,Y,8,10,10,0.4,5,56
8,C,Maths,Priya Rathore,8_C_9,80309,90,92,69,44,N,10,9,10,0.6,3,64
8,C,Science,Priya Rathore,8_C_9,80309,90,54,88,89,N,8,8,5,0.7,9,31
8,C,Social,Priya Rathore,8_C_9,80309,67,62,58,89,Y,5,9,9,0.6,5,37
8,C,English,Priya Rathore,8_C_9,80309,71,67,96,61,Y,9,10,9,0.3,6,56
8,C,Hindi,Priya Rathore,8_C_9,80309,65,83,54,55,N,6,3,4,0.4,9,47
8,C,Arts,Priya Rathore,8_C_9,80309,88,78,40,85,N,8,10,9,0.7,5,31
8,C,Maths,Sakshi Sidhu,8_C_10,80310,89,96,42,47,Y,7,8,9,0.3,8,61
8,C,Science,Sakshi Sidhu,8_C_10,80310,85,82,87,80,N,4,5,10,0.4,6,78
8,C,Social,Sakshi Sidhu,8_C_10,80310,69,83,90,78,N,8,10,7,0.7,5,32
8,C,English,Sakshi Sidhu,8_C_10,80310,74,96,64,61,N,3,7,10,0.8,8,43
8,C,Hindi,Sakshi Sidhu,8_C_10,80310,91,54,56,42,N,7,9,10,0.9,5,35
8,C,Arts,Sakshi Sidhu,8_C_10,80310,89,86,93,71,Y,8,10,3,0.4,10,74
8,C,Maths,Deepak Chatterjee,8_C_11,80311,100,41,83,83,Y,3,5,7,0.3,9,44
8,C,Science,Deepak Chatterjee,8_C_11,80311,88,67,79,90,N,10,9,10,0.9,5,92
8,C,Social,Deepak Chatterjee,8_C_11,80311,96,70,82,85,Y,6,8,3,0.6,5,35
8,C,English,Deepak Chatterjee,8_C_11,80311,74,91,61,44,N,10,10,4,0.5,9,40
8,C,Hindi,Deepak Chatterjee,8_C_11,80311,99,100,82,78,N,9,3,8,0.8,7,88
8,C,Arts,Deepak Chatterjee,8_C_11,80311,70,67,86,59,Y,6,10,10,0.3,8,38
8,C,Maths,Ritu Pal,8_C_12,80312,77,85,91,74,Y,3,9,9,1.0,6,68
8,C,Science,Ritu Pal,8_C_12,80312,72,47,78,74,N,10,8,8,0.6,8,52
8,C,Social,Ritu Pal,8_C_12,80312,68,68,75,47,N,8,5,5,0.8,8,33
