ID,Section,Subject,Name,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
8B8,B,Social,Saurabh Agrawal,Y,8,80208,74,87,85,58,5,3,9,0.5,10,69
8B8,B,English,Saurabh Agrawal,Y,8,80208,74,54,69,98,10,10,8,0.3,7,60
8B8,B,Hindi,Saurabh Agrawal,Y,8,80208,78,53,89,96,4,10,3,0.2,9,94
8B8,B,Arts,Saurabh Agrawal,N,8,80208,76,85,65,71,4,5,9,0.5,4,46
8B9,B,Maths,Sakshi Bhasin,N,8,80209,75,76,97,58,9,9,10,0.3,9,47
8B9,B,Science,Sakshi Bhasin,Y,8,80209,85,99,87,40,4,10,6,0.2,10,100
8B9,B,Social,Sakshi Bhasin,N,8,80209,83,41,83,61,6,9,3,0.4,7,53
8B9,B,English,Sakshi Bhasin,N,8,80209,70,92,42,48,6,10,9,0.9,3,68
8B9,B,Hindi,Sakshi Bhasin,Y,8,80209,72,49,100,67,7,5,3,0.5,7,78
8B9,B,Arts,Sakshi Bhasin,Y,8,80209,65,60,84,86,7,6,9,0.5,10,46
8B10,B,Maths,Aanchal Patel,Y,8,80210,97,76,54,81,10,6,9,0.1,5,96
8B10,B,Science,Aanchal Patel,N,8,80210,88,93,73,84,5,5,7,0.6,8,65
8B10,B,Social,Aanchal Patel,Y,8,80210,82,94,83,71,9,5,8,0.5,7,64
8B10,B,English,Aanchal Patel,Y,8,80210,71,57,50,63,9,10,8,0.6,3,46
8B10,B,Hindi,Aanchal Patel,N,8,80210,79,95,94,73,8,6,3,0.4,9,44
8B10,B,Arts,Aanchal Patel,Y,8,80210,76,83,92,92,3,4,6,0.7,7,69
8B11,B,Maths,Pooja Ganguly,N,8,80211,86,93,75,95,9,5,5,0.6,9,43
8B11,B,Science,Pooja Ganguly,Y,8,80211,65,88,94,96,10,7,9,0.4,3,37
8B11,B,Social,Pooja Ganguly,N,8,80211,83,57,80,75,8,6,6,0.6,7,75
8B11,B,English,Pooja Ganguly,N,8,80211,87,76,67,83,8,9,4,0.3,4,60
8B11,B,Hindi,Pooja Ganguly,N,8,80211,98,95,63,70,5,9,5,0.2,8,95
8B11,B,Arts,Pooja Ganguly,Y,8,80211,73,62,70,77,10,9,4,0.8,6,34
8B12,B,Maths,Alok Mishra,Y,8,80212,96,95,97,99,9,5,8,0.3,5,55
8B12,B,Science,Alok Mishra,Y,8,80212,91,98,99,62,7,8,10,0.9,8,91
8B12,B,Social,Alok Mishra,N,8,80212,72,59,98,48,9,5,4,0.4,6,53
8B12,B,English,Alok Mishra,N,8,80212,98,54,80,72,3,6,2,0.9,8,75
8B12,B,Hindi,Alok Mishra,Y,8,80212,74,58,90,43,7,5,9,0.9,4,64
8B12,B,Arts,Alok Mishra,Y,8,80212,68,53,76,48,3,4,6,0.5,8,65
8B13,B,Maths,Rohan Kapoor,N,8,80213,84,99,81,83,5,10,7,0.6,4,32
8B13,B,Science,Rohan Kapoor,Y,8,80213,78,75,42,81,6,10,3,0.4,4,40
8B13,B,Social,Rohan Kapoor,Y,8,80213,80,40,40,44,8,4,4,0.1,9,90
8B13,B,English,Rohan Kapoor,Y,8,80213,73,83,90,66,6,7,4,0.4,6,67
8B13,B,Hindi,Rohan Kapoor,Y,8,80213,90,77,57,49,9,6,6,0.5,5,94
8B13,B,Arts,Rohan Kapoor,Y,8,80213,66,73,77,81,3,4,8,0.9,7,70
8B14,B,Maths,Kavya Acharya,N,8,80214,68,42,69,48,7,9,6,0.8,5,30
8B14,B,Science,Kavya Acharya,N,8,80214,66,80,98,99,9,3,4,0.1,6,48
8B14,B,Social,Kavya Acharya,N,8,80214,80,45,41,69,9,6,6,0.2,4,90
8B14,B,English,Kavya Acharya,N,8,80214,83,72,92,79,10,6,10,0.7,9,81
8B14,B,Hindi,Kavya Acharya,Y,8,80214,73,100,92,54,7,3,5,0.1,9,63
8B14,B,Arts,Kavya Acharya,Y,8,80214,99,53,93,91,6,5,7,0.4,9,34
8B15,B,Maths,Ishita Trivedi,N,8,80215,81,72,92,68,6,7,9,0.8,3,62
8B15,B,Science,Ishita Trivedi,N,8,80215,66,52,89,50,6,4,6,0.6,3,86
8B15,B,Social,Ishita Trivedi,Y,8,80215,65,93,53,64,8,9,5,0.5,3,79
8B15,B,English,Ishita Trivedi,N,8,80215,76,81,66,99,8,7,4,0.7,10,42
8B15,B,Hindi,Ishita Trivedi,N,8,80215,65,51,77,61,6,9,2,0.8,9,98
8B15,B,Arts,Ishita Trivedi,Y,8,80215,81,60,95,50,5,6,7,1.0,7,66
8B16,B,Maths,Alka Thakur,N,8,80216,76,91,45,83,9,5,2,0.5,7,34
8B16,B,Science,Alka Thakur,Y,8,80216,76,66,44,96,10,6,7,0.8,4,97
8B16,B,Social,Alka Thakur,N,8,80216,80,94,95,85,8,6,3,0.8,8,58
8B16,B,English,Alka Thakur,Y,8,80216,85,43,79,80,5,8,10,0.1,5,84
8B16,B,Hindi,Alka Thakur,Y,8,80216,91,51,52,89,7,10,2,0.6,10,49
8B16,B,Arts,Alka Thakur,Y,8,80216,92,45,51,93,9,9,8,0.6,9,56
8B17,B,Maths,Amit Chetty,N,8,80217,83,95,95,77,8,3,4,0.9,9,64
8B17,B,Science,Amit Chetty,Y,8,80217,84,57,40,45,4,10,7,0.2,10,65
8B17,B,Social,Amit Chetty,N,8,80217,84,47,97,66,10,8,3,0.4,9,46
8B17,B,English,Amit Chetty,N,8,80217,78,51,97,65,6,3,8,0.9,5,100
8B17,B,Hindi,Amit Chetty,N,8,80217,85,91,58,44,10,5,2,0.7,9,56
8B17,B,Arts,Amit Chetty,N,8,80217,68,71,72,49,8,6,7,0.2,6,64
8B18,B,Maths,Arjun Thakur,N,8,80218,95,71,75,71,9,6,5,0.6,3,39
8B18,B,Science,Arjun Thakur,N,8,80218,72,84,72,53,4,5,3,0.1,10,30
8B18,B,Social,Arjun Thakur,Y,8,80218,97,55,96,88,9,4,4,0.6,4,83
8B18,B,English,Arjun Thakur,N,8,80218,97,83,52,77,9,9,6,0.3,7,76
8B18,B,Hindi,Arjun Thakur,N,8,80218,96,68,69,62,8,6,6,0.5,9,72
8B18,B,Arts,Arjun Thakur,N,8,80218,96,45,100,72,10,4,9,0.9,7,61
8B19,B,Maths,Rishabh Sinha,Y,8,80219,98,93,98,62,9,8,2,0.4,7,43
8B19,B,Science,Rishabh Sinha,N,8,80219,99,68,55,86,10,7,6,0.3,5,43
8B19,B,Social,Rishabh Sinha,N,8,80219,87,86,89,51,6,10,3,1.0,3,33
8B19,B,English,Rishabh Sinha,N,8,80219,77,81,72,100,9,4,5,0.8,10,81
8B19,B,Hindi,Rishabh Sinha,N,8,80219,96,70,84,63,9,10,3,0.9,5,75
8B19,B,Arts,Rishabh Sinha,Y,8,80219,69,42,44,48,8,4,4,0.7,7,59
8B20,B,Maths,Richa Bose,N,8,80220,70,64,74,74,7,5,6,0.9,10,65
8B20,B,Science,Richa Bose,N,8,80220,97,52,59,49,10,8,3,0.5,5,71
8B20,B,Social,Richa Bose,Y,8,80220,81,66,99,88,9,3,2,0.5,7,62
8B20,B,English,Richa Bose,Y,8,80220,67,45,94,46,8,4,9,1.0,9,92
8B20,B,Hindi,Richa Bose,Y,8,80220,80,76,87,99,6,6,6,0.8,9,38
8B20,B,Arts,Richa Bose,Y,8,80220,67,72,56,50,7,6,3,0.9,10,52
8B21,B,Maths,Shreya Bhatt,Y,8,80221,90,97,58,99,10,9,2,0.5,6,85
8B21,B,Science,Shreya Bhatt,Y,8,80221,83,84,46,82,6,6,4,0.4,9,41
8B21,B,Social,Shreya Bhatt,Y,8,80221,65,91,61,70,3,7,6,0.3,3,96
8B21,B,English,Shreya Bhatt,Y,8,80221,74,56,99,81,6,3,6,0.2,6,86
8B21,B,Hindi,Shreya Bhatt,N,8,80221,86,58,89,98,8,5,4,0.3,5,84
8B21,B,Arts,Shreya Bhatt,Y,8,80221,94,91,56,51,6,9,5,0.9,7,78
8B22,B,Maths,Barkha Goel,Y,8,80222,70,75,85,98,3,4,4,0.1,6,31
8B22,B,Science,Barkha Goel,Y,8,80222,79,75,92,83,3,8,2,0.3,3,72
8B22,B,Social,Barkha Goel,Y,8,80222,72,73,90,64,9,10,7,0.4,5,71
8B22,B,English,Barkha Goel,Y,8,80222,93,78,49,60,6,10,2,0.7,7,92
8B22,B,Hindi,Barkha Goel,Y,8,80222,68,67,42,95,9,9,3,0.3,6,81
8B22,B,Arts,Barkha Goel,Y,8,80222,87,48,68,92,10,7,5,0.1,5,53
8B23,B,Maths,Kabir Bhasin,N,8,80223,65,58,55,71,10,3,8,0.5,4,88
8B23,B,Science,Kabir Bhasin,N,8,80223,91,91,93,54,8,7,4,0.4,7,63
8B23,B,Social,Kabir Bhasin,N,8,80223,85,74,62,76,4,4,8,0.5,4,46
8B23,B,English,Kabir Bhasin,N,8,80223,93,79,93,97,8,3,7,0.2,9,38
8B23,B,Hindi,Kabir Bhasin,Y,8,80223,66,94,72,73,6,5,4,0.8,4,93
8B23,B,Arts,Kabir Bhasin,N,8,80223,73,57,44,51,7,8,7,1.0,3,35
8B24,B,Maths,Aanchal Ranjan,N,8,80224,66,69,48,60,8,3,6,0.3,4,38
8B24,B,Science,Aanchal Ranjan,Y,8,80224,75,92,42,99,4,3,9,0.3,10,45
8B24,B,Social,Aanchal Ranjan,N,8,80224,88,94,79,55,3,10,9,0.8,10,63
8B24,B,English,Aanchal Ranjan,N,8,80224,67,73,64,64,6,6,10,0.4,9,96
8B24,B,Hindi,Aanchal Ranjan,Y,8,80224,98,52,59,86,8,3,9,0.1,8,67
8B24,B,Arts,Aanchal Ranjan,N,8,80224,66,53,48,93,3,5,6,0.5,8,59
8B25,B,Maths,Abhishek Rajput,Y,8,80225,71,45,100,42,8,7,6,0.4,9,51
8B25,B,Science,Abhishek Rajput,N,8,80225,72,68,53,72,5,9,4,0.2,8,69
8B25,B,Social,Abhishek Rajput,N,8,80225,99,71,96,52,4,8,3,0.3,9,57
8B25,B,English,Abhishek Rajput,Y,8,80225,97,86,66,45,10,9,8,0.2,8,40
8B25,B,Hindi,Abhishek Rajput,Y,8,80225,97,100,49,78,6,4,10,0.7,9,90
8B25,B,Arts,Abhishek Rajput,N,8,80225,85,84,70,87,7,4,8,0.5,7,69
8B26,B,Maths,Priya Gupta,N,8,80226,89,44,76,83,10,4,10,0.2,4,87
8B26,B,Science,Priya Gupta,Y,8,80226,90,46,60,70,10,4,7,0.3,3,48
8B26,B,Social,Priya Gupta,N,8,80226,80,70,60,60,7,5,3,0.1,4,94
8B26,B,English,Priya Gupta,Y,8,80226,76,68,85,55,4,4,3,0.2,6,43
8B26,B,Hindi,Priya Gupta,N,8,80226,76,46,83,41,3,10,9,0.2,8,55
8B26,B,Arts,Priya Gupta,N,8,80226,85,75,88,96,5,9,4,0.2,3,67
8B27,B,Maths,Priti Iyer,Y,8,80227,80,84,95,49,10,7,10,0.8,6,68
8B27,B,Science,Priti Iyer,N,8,80227,92,65,96,88,10,4,6,0.6,7,80
8B27,B,Social,Priti Iyer,N,8,80227,77,83,100,58,8,4,8,0.4,6,66
8B27,B,English,Priti Iyer,Y,8,80227,84,52,51,67,6,4,8,0.5,8,32
8B27,B,Hindi,Priti Iyer,Y,8,80227,68,60,79,90,9,3,4,0.8,8,69
8B27,B,Arts,Priti Iyer,Y,8,80227,65,61,40,78,10,10,8,0.4,10,66
8B28,B,Maths,Kavya Malik,N,8,80228,66,88,48,64,9,8,4,0.6,5,34
8B28,B,Science,Kavya Malik,N,8,80228,71,53,77,60,10,8,9,1.0,7,69
8B28,B,Social,Kavya Malik,Y,8,80228,100,41,52,73,9,7,9,0.2,8,43
8B28,B,English,Kavya Malik,N,8,80228,67,97,87,94,7,9,10,0.5,7,36
8B28,B,Hindi,Kavya Malik,Y,8,80228,94,51,71,73,5,7,9,0.5,9,97
8B28,B,Arts,Kavya Malik,N,8,80228,83,42,71,60,9,6,6,1.0,4,54
8B29,B,Maths,Arjun Pillai,Y,8,80229,70,50,92,68,6,4,10,0.2,5,95
8B29,B,Science,Arjun Pillai,Y,8,80229,76,89,82,81,10,5,8,0.1,4,41
8B29,B,Social,Arjun Pillai,N,8,80229,95,91,83,43,4,10,8,0.3,8,35
8B29,B,English,Arjun Pillai,N,8,80229,80,45,46,62,4,3,5,0.1,7,77
8B29,B,Hindi,Arjun Pillai,N,8,80229,97,41,88,58,3,7,8,0.8,8,94
8B29,B,Arts,Arjun Pillai,Y,8,80229,95,65,46,71,7,3,9,1.0,8,47
8B30,B,Maths,Sakshi Pandey,Y,8,80230,81,78,57,63,4,4,6,0.9,4,58
8B30,B,Science,Sakshi Pandey,N,8,80230,70,50,83,94,10,3,3,0.2,9,31
8B30,B,Social,Sakshi Pandey,N,8,80230,73,42,78,61,8,7,2,0.8,4,32
8B30,B,English,Sakshi Pandey,N,8,80230,76,73,99,58,8,10,6,0.3,5,94
8B30,B,Hindi,Sakshi Pandey,Y,8,80230,74,73,86,69,5,8,2,0.5,6,100
8B30,B,Arts,Sakshi Pandey,Y,8,80230,84,51,98,62,3,9,7,0.8,8,97
8B31,B,Maths,Arjun Choudhury,N,8,80231,82,59,60,74,4,10,5,0.8,3,66
8B31,B,Science,Arjun Choudhury,Y,8,80231,67,53,64,71,3,3,10,0.2,8,82
8B31,B,Social,Arjun Choudhury,Y,8,80231,100,43,81,43,5,4,10,0.8,4,63
8B31,B,English,Arjun Choudhury,Y,8,80231,90,40,83,70,9,8,3,0.8,6,57
8B31,B,Hindi,Arjun Choudhury,Y,8,80231,96,85,87,81,9,5,7,0.5,3,87
8B31,B,Arts,Arjun Choudhury,N,8,80231,94,53,89,57,10,4,8,0.4,4,39
8B32,B,Maths,Manish Das,N,8,80232,80,42,98,93,3,6,3,0.5,6,47
8B32,B,Science,Manish Das,N,8,80232,75,92,76,95,7,6,6,0.5,7,58
8B32,B,Social,Manish Das,N,8,80232,84,78,40,43,10,7,3,0.8,6,62
8B32,B,English,Manish Das,Y,8,80232,82,62,50,92,9,8,7,0.2,8,38
8B32,B,Hindi,Manish Das,Y,8,80232,100,89,61,43,6,10,8,0.2,9,49
8B32,B,Arts,Manish Das,Y,8,80232,96,65,71,69,10,4,6,0.3,6,96
8B33,B,Maths,Manav Suri,N,8,80233,79,93,83,84,9,7,2,0.1,6,69
8B33,B,Science,Manav Suri,N,8,80233,94,85,78,51,3,9,10,0.7,8,34
8B33,B,Social,Manav Suri,Y,8,80233,70,83,70,85,10,10,5,0.2,3,78
8B33,B,English,Manav Suri,Y,8,80233,87,40,58,59,9,3,2,0.5,7,86
8B33,B,Hindi,Manav Suri,Y,8,80233,89,70,89,80,7,10,4,0.7,9,68
8B33,B,Arts,Manav Suri,Y,8,80233,72,78,43,88,9,9,9,0.9,3,63
8B34,B,Maths,Saurabh Pawar,Y,8,80234,77,89,52,61,7,10,10,0.2,8,70
8B34,B,Science,Saurabh Pawar,Y,8,80234,74,86,47,42,8,10,8,0.6,4,33
8B34,B,Social,Saurabh Pawar,Y,8,80234,91,58,72,65,4,8,2,0.7,4,43
8B34,B,English,Saurabh Pawar,N,8,80234,95,93,94,63,10,4,6,0.4,6,83
8B34,B,Hindi,Saurabh Pawar,Y,8,80234,96,47,71,76,10,3,7,0.6,3,48
8B34,B,Arts,Saurabh Pawar,Y,8,80234,77,59,85,82,10,3,2,0.4,10,65
8B35,B,Maths,Mehak Bansal,N,8,80235,76,73,73,45,6,5,3,0.4,8,79
8B35,B,Science,Mehak Bansal,Y,8,80235,97,51,64,89,9,9,7,0.2,4,92
8B35,B,Social,Mehak Bansal,N,8,80235,80,83,61,80,8,10,2,1.0,7,94
8B35,B,English,Mehak Bansal,Y,8,80235,70,94,98,44,10,3,9,0.4,6,80
8B35,B,Hindi,Mehak Bansal,N,8,80235,99,86,95,55,4,7,5,0.1,5,91
8B35,B,Arts,Mehak Bansal,N,8,80235,71,84,82,62,4,10,3,0.6,9,73
8B36,B,Maths,Amit Balakrishnan,Y,8,80236,71,88,59,89,9,3,10,0.9,8,62
8B36,B,Science,Amit Balakrishnan,Y,8,80236,74,63,78,90,3,9,6,0.4,3,60
8B36,B,Social,Amit Balakrishnan,N,8,80236,75,71,82,46,8,3,7,0.4,3,77
8B36,B,English,Amit Balakrishnan,Y,8,80236,68,70,49,56,5,7,5,0.9,6,55
8B36,B,Hindi,Amit Balakrishnan,Y,8,80236,96,74,63,57,4,3,6,0.6,6,72
8B36,B,Arts,Amit Balakrishnan,N,8,80236,72,56,94,70,8,5,9,0.7,10,90
8B37,B,Maths,Poonam Sandhu,Y,8,80237,84,73,97,60,8,7,4,0.9,3,52
8B37,B,Science,Poonam Sandhu,Y,8,80237,97,98,63,64,9,8,3,0.9,5,79
8B37,B,Social,Poonam Sandhu,N,8,80237,79,69,87,60,5,3,6,1.0,8,60
8B37,B,English,Poonam Sandhu,Y,8,80237,90,60,51,62,5,3,8,0.7,10,96
8B37,B,Hindi,Poonam Sandhu,N,8,80237,87,62,51,57,9,3,7,0.6,10,68
8B37,B,Arts,Poonam Sandhu,Y,8,80237,75,64,43,67,6,4,7,0.5,7,44
8B38,B,Maths,Tanvi Rathore,N,8,80238,71,77,61,95,6,10,9,0.1,5,73
8B38,B,Science,Tanvi Rathore,N,8,80238,83,74,91,84,8,6,7,0.8,10,70
8B38,B,Social,Tanvi Rathore,Y,8,80238,95,43,81,78,3,9,9,0.1,5,58
8B38,B,English,Tanvi Rathore,N,8,80238,72,42,84,48,7,8,7,0.7,5,91
8B38,B,Hindi,Tanvi Rathore,Y,8,80238,70,99,48,50,7,9,5,0.5,10,40
8B38,B,Arts,Tanvi Rathore,N,8,80238,80,90,70,78,9,8,5,0.8,10,98
8B39,B,Maths,Aarti Deshmukh,Y,8,80239,71,91,43,87,3,6,4,0.2,10,69
8B39,B,Science,Aarti Deshmukh,N,8,80239,81,83,84,90,9,8,8,0.7,10,89
8B39,B,Social,Aarti Deshmukh,Y,8,80239,72,41,66,75,6,6,6,0.5,10,91
8B39,B,English,Aarti Deshmukh,N,8,80239,70,88,44,97,5,8,4,0.1,8,87
8B39,B,Hindi,Aarti Deshmukh,Y,8,80239,76,94,40,68,7,5,6,0.6,8,50
8B39,B,Arts,Aarti Deshmukh,N,8,80239,66,73,44,50,9,5,2,0.6,6,84
8B40,B,Maths,Isha Bhasin,N,8,80240,81,88,57,65,9,9,10,0.2,8,90
8B40,B,Science,Isha Bhasin,Y,8,80240,90,60,60,98,9,3,10,0.2,7,81
8B40,B,Social,Isha Bhasin,Y,8,80240,93,61,85,89,4,8,3,0.2,8,65
8B40,B,English,Isha Bhasin,Y,8,80240,83,82,68,61,5,6,3,0.1,8,72
8B40,B,Hindi,Isha Bhasin,Y,8,80240,72,46,56,84,4,6,7,0.6,4,48
8B40,B,Arts,Isha Bhasin,N,8,80240,78,60,76,63,8,4,2,0.6,7,89
8C1,C,Maths,Ritu Verma,N,8,80301,96,81,90,87,6,5,5,0.6,9,92
8C1,C,Science,Ritu Verma,N,8,80301,78,42,44,85,7,9,9,0.9,4,31
8C1,C,Social,Ritu Verma,N,8,80301,93,75,40,80,9,6,4,0.8,4,81
8C1,C,English,Ritu Verma,Y,8,80301,100,52,98,73,8,5,9,0.4,6,91
8C1,C,Hindi,Ritu Verma,N,8,80301,80,79,85,49,8,7,7,0.8,9,35
8C1,C,Arts,Ritu Verma,Y,8,80301,94,89,81,72,6,6,2,0.5,6,80
8C2,C,Maths,Saurabh Das,Y,8,80302,81,83,59,62,7,9,9,0.5,9,47
8C2,C,Science,Saurabh Das,N,8,80302,85,64,48,48,8,10,8,0.8,10,33
8C2,C,Social,Saurabh Das,Y,8,80302,79,46,55,80,5,7,3,0.8,3,83
8C2,C,English,Saurabh Das,Y,8,80302,99,80,92,42,3,3,8,0.9,4,30
8C2,C,Hindi,Saurabh Das,N,8,80302,81,49,96,51,5,5,10,0.8,3,33
8C2,C,Arts,Saurabh Das,Y,8,80302,92,87,61,47,7,3,9,0.4,10,98
8C3,C,Maths,Sanjay Mukherjee,N,8,80303,70,41,55,43,9,10,6,1.0,5,98
8C3,C,Science,Sanjay Mukherjee,Y,8,80303,66,84,67,60,4,5,3,0.4,10,68
8C3,C,Social,Sanjay Mukherjee,N,8,80303,92,83,67,96,10,4,5,0.2,4,90
8C3,C,English,Sanjay Mukherjee,N,8,80303,98,82,75,54,7,6,4,0.8,3,64
8C3,C,Hindi,Sanjay Mukherjee,N,8,80303,81,75,87,83,3,8,9,0.8,5,78
8C3,C,Arts,Sanjay Mukherjee,Y,8,80303,90,88,70,96,6,6,4,0.8,8,80
8C4,C,Maths,Shreya Ghosh,Y,8,80304,99,61,75,67,10,10,9,0.1,8,50
8C4,C,Science,Shreya Ghosh,N,8,80304,72,89,82,94,6,10,5,0.7,4,41
8C4,C,Social,Shreya Ghosh,Y,8,80304,69,70,90,94,7,3,7,0.3,10,41
8C4,C,English,Shreya Ghosh,Y,8,80304,65,59,49,70,9,9,7,0.9,4,64
8C4,C,Hindi,Shreya Ghosh,Y,8,80304,100,82,70,45,4,6,8,1.0,7,64
8C4,C,Arts,Shreya Ghosh,Y,8,80304,90,42,85,42,10,8,5,0.4,7,38
8C5,C,Maths,Amit Gupta,Y,8,80305,91,95,96,59,5,8,6,0.8,5,97
8C5,C,Science,Amit Gupta,N,8,80305,96,79,85,76,9,8,8,0.7,3,90
8C5,C,Social,Amit Gupta,Y,8,80305,76,41,43,85,7,8,7,0.1,5,66
8C5,C,English,Amit Gupta,N,8,80305,91,59,83,88,6,4,9,0.5,8,65
8C5,C,Hindi,Amit Gupta,N,8,80305,94,49,96,63,4,9,4,0.5,3,33
8C5,C,Arts,Amit Gupta,Y,8,80305,90,54,90,96,3,10,9,0.9,8,40
8C6,C,Maths,Sameer Nair,Y,8,80306,75,67,69,67,5,6,9,0.8,3,47
8C6,C,Science,Sameer Nair,N,8,80306,92,48,53,68,9,8,7,0.9,9,44
8C6,C,Social,Sameer Nair,Y,8,80306,77,50,51,85,3,9,8,0.9,10,35
8C6,C,English,Sameer Nair,N,8,80306,97,49,46,67,10,5,9,0.2,3,49
8C6,C,Hindi,Sameer Nair,Y,8,80306,78,86,94,74,3,5,7,0.4,9,58
8C6,C,Arts,Sameer Nair,Y,8,80306,78,72,57,47,9,3,7,0.4,4,76
8C7,C,Maths,Neha Bose,N,8,80307,75,68,57,74,6,9,5,0.6,7,38
8C7,C,Science,Neha Bose,N,8,80307,78,58,79,63,5,5,2,1.0,6,97
8C7,C,Social,Neha Bose,Y,8,80307,67,97,48,100,9,4,5,0.8,3,80
8C7,C,English,Neha Bose,Y,8,80307,67,49,52,99,9,5,6,0.2,6,32
8C7,C,Hindi,Neha Bose,N,8,80307,80,42,52,92,4,6,5,0.8,7,92
8C7,C,Arts,Neha Bose,N,8,80307,98,86,98,45,10,4,5,0.6,4,100
8C8,C,Maths,Aarti Mehta,N,8,80308,75,64,46,91,8,10,2,0.3,9,93
8C8,C,Science,Aarti Mehta,Y,8,80308,97,82,51,54,5,9,9,0.3,6,32
8C8,C,Social,Aarti Mehta,N,8,80308,75,58,61,84,6,8,5,0.9,5,54
8C8,C,English,Aarti Mehta,Y,8,80308,96,40,85,85,9,7,9,0.8,3,58
8C8,C,Hindi,Aarti Mehta,N,8,80308,70,99,77,61,4,8,6,0.8,5,36
8C8,C,Arts,Aarti Mehta,Y,8,80308,70,58,62,83,8,10,10,0.4,5,56
8C9,C,Maths,Priya Rathore,N,8,80309,90,92,69,44,10,9,10,0.6,3,64
8C9,C,Science,Priya Rathore,N,8,80309,90,54,88,89,8,8,5,0.7,9,31
8C9,C,Social,Priya Rathore,Y,8,80309,67,62,58,89,5,9,9,0.6,5,37
8C9,C,English,Priya Rathore,Y,8,80309,71,67,96,61,9,10,9,0.3,6,56
8C9,C,Hindi,Priya Rathore,N,8,80309,65,83,54,55,6,3,4,0.4,9,47
8C9,C,Arts,Priya Rathore,N,8,80309,88,78,40,85,8,10,9,0.7,5,31
8C10,C,Maths,Sakshi Sidhu,Y,8,80310,89,96,42,47,7,8,9,0.3,8,61
8C10,C,Science,Sakshi Sidhu,N,8,80310,85,82,87,80,4,5,10,0.4,6,78
8C10,C,Social,Sakshi Sidhu,N,8,80310,69,83,90,78,8,10,7,0.7,5,32
8C10,C,English,Sakshi Sidhu,N,8,80310,74,96,64,61,3,7,10,0.8,8,43
8C10,C,Hindi,Sakshi Sidhu,N,8,80310,91,54,56,42,7,9,10,0.9,5,35
8C10,C,Arts,Sakshi Sidhu,Y,8,80310,89,86,93,71,8,10,3,0.4,10,74
8C11,C,Maths,Deepak Chatterjee,Y,8,80311,100,41,83,83,3,5,7,0.3,9,44
8C11,C,Science,Deepak Chatterjee,N,8,80311,88,67,79,90,10,9,10,0.9,5,92
8C11,C,Social,Deepak Chatterjee,Y,8,80311,96,70,82,85,6,8,3,0.6,5,35
8C11,C,English,Deepak Chatterjee,N,8,80311,74,91,61,44,10,10,4,0.5,9,40
8C11,C,Hindi,Deepak Chatterjee,N,8,80311,99,100,82,78,9,3,8,0.8,7,88
8C11,C,Arts,Deepak Chatterjee,Y,8,80311,70,67,86,59,6,10,10,0.3,8,38
8C12,C,Maths,Ritu Pal,Y,8,80312,77,85,91,74,3,9,9,1.0,6,68
8C12,C,Science,Ritu Pal,N,8,80312,72,47,78,74,10,8,8,0.6,8,52
8C12,C,Social,Ritu Pal,N,8,80312,68,68,75,47,8,5,5,0.8,8,33
8C12,C,English,Ritu Pal,Y,8,80312,87,72,43,98,6,4,3,0.3,7,30
8C12,C,Hindi,Ritu Pal,Y,8,80312,84,43,70,89,7,9,6,0.5,9,91
8C12,C,Arts,Ritu Pal,N,8,80312,73,93,78,77,3,10,5,0.4,6,94
8C13,C,Maths,Varun Rajput,Y,8,80313,92,53,88,89,10,9,10,0.2,4,65
8C13,C,Science,Varun Rajput,N,8,80313,75,99,55,56,4,10,4,1.0,9,63
8C13,C,Social,Varun Rajput,N,8,80313,100,84,93,96,3,10,3,0.7,8,54
8C13,C,English,Varun Rajput,N,8,80313,93,57,82,62,6,9,3,0.6,7,91
8C13,C,Hindi,Varun Rajput,Y,8,80313,96,78,48,61,6,8,3,0.7,6,96
8C13,C,Arts,Varun Rajput,N,8,80313,100,79,83,50,8,8,3,0.3,6,76
8C14,C,Maths,Kiran Pal,Y,8,80314,83,42,54,97,6,9,7,1.0,7,65
8C14,C,Science,Kiran Pal,Y,8,80314,94,53,73,46,4,9,7,0.7,4,82
8C14,C,Social,Kiran Pal,N,8,80314,84,74,100,75,7,4,4,0.7,6,36
8C14,C,English,Kiran Pal,N,8,80314,86,55,99,48,9,8,9,0.4,4,43
8C14,C,Hindi,Kiran Pal,Y,8,80314,72,94,88,91,5,6,5,0.4,3,42
8C14,C,Arts,Kiran Pal,Y,8,80314,69,57,65,91,9,9,5,0.1,9,89
8C15,C,Maths,Ritu Iqbal,N,8,80315,98,84,93,60,9,5,3,0.1,4,96
8C15,C,Science,Ritu Iqbal,Y,8,80315,93,47,56,84,7,6,8,0.2,9,41
8C15,C,Social,Ritu Iqbal,Y,8,80315,88,76,47,75,9,8,9,0.9,6,58
8C15,C,English,Ritu Iqbal,N,8,80315,90,82,76,55,9,3,7,0.5,9,81
8C15,C,Hindi,Ritu Iqbal,N,8,80315,81,81,69,42,5,7,10,0.6,8,91
8C15,C,Arts,Ritu Iqbal,Y,8,80315,65,43,67,41,5,10,8,0.7,9,66
8C16,C,Maths,Alka Acharya,Y,8,80316,80,82,98,90,6,4,7,0.9,7,83
8C16,C,Science,Alka Acharya,Y,8,80316,80,62,40,53,7,6,8,0.9,3,50
